date,open,high,low,close,volume,extrema,change
2022-11-14 00:00:00+00:00,13.135,16.295,11.96,12.265,133982808.6,,0.0
2022-11-21 00:00:00+00:00,12.265,14.97,10.9,14.105,131605908.1,10.9,0.44658261446582626
2022-11-28 00:00:00+00:00,14.105,14.325,12.755,13.7,75893815.6,,0.0
2022-12-05 00:00:00+00:00,13.7,14.37,13.26,13.415,42169948.2,,0.0
2022-12-12 00:00:00+00:00,13.415,14.96,11.895,12.37,80333728.8,14.96,0.37247706422018356
2022-12-19 00:00:00+00:00,12.37,12.575,11.0,11.37,59245900.9,,0.0
2022-12-26 00:00:00+00:00,11.37,11.49,7.85,9.98,279214723.3,7.85,-0.47526737967914445
2023-01-02 00:00:00+00:00,9.98,15.155,9.79,14.455,332970185.6,,0.0
2023-01-09 00:00:00+00:00,14.455,25.205,14.26,22.9,350311065.7,,0.0
2023-01-16 00:00:00+00:00,22.9,26.66,20.27,24.195,232006908.0,,0.0
2023-01-23 00:00:00+00:00,24.195,26.84,22.175,26.08,116900887.3,26.84,2.419108280254777
2023-01-30 00:00:00+00:00,26.08,26.34,22.47,23.46,90935511.7,,0.0
2023-02-06 00:00:00+00:00,23.46,24.235,19.64,21.49,71288700.4,19.64,-0.2682563338301043
2023-02-13 00:00:00+00:00,21.49,25.69,19.725,24.845,85374373.4,,0.0
2023-02-20 00:00:00+00:00,24.845,27.155,21.393,23.244,91074835.5,27.155,0.38263747454175157
2023-02-27 00:00:00+00:00,23.244,23.404,20.193,20.965,52227328.8,,0.0
2023-03-06 00:00:00+00:00,20.965,21.18,15.985,20.196,138579754.2,15.985,-0.4113422942367888
2023-03-13 00:00:00+00:00,20.196,23.047,18.681,21.871,112873328.0,,0.0
2023-03-20 00:00:00+00:00,21.871,23.918,20.077,20.942,88287779.4,23.918,0.4962777604003754
2023-03-27 00:00:00+00:00,20.942,21.671,19.308,20.515,54011129.0,19.308,-0.19274186804916793
2023-04-03 00:00:00+00:00,20.515,21.353,19.84,20.277,42145182.1,,0.0
2023-04-10 00:00:00+00:00,20.277,25.54,20.074,25.361,126423254.3,,0.0
2023-04-17 00:00:00+00:00,25.361,26.049,20.912,21.473,79946177.3,26.049,0.3491298943443133
2023-04-24 00:00:00+00:00,21.473,23.999,20.259,22.728,80695488.0,20.259,-0.22227340780836113
2023-05-01 00:00:00+00:00,22.728,23.236,21.224,21.656,57175761.9,,0.0
2023-05-08 00:00:00+00:00,21.656,21.815,19.64,20.918,52216569.5,,0.0
2023-05-15 00:00:00+00:00,20.918,21.517,19.308,19.605,30646969.2,,0.0
2023-05-22 00:00:00+00:00,19.605,21.184,18.609,20.793,37434177.3,18.609,-0.08144528357766911
2023-05-29 00:00:00+00:00,20.793,22.284,20.266,21.815,38276805.0,22.284,0.1974850878607124
2023-06-05 00:00:00+00:00,21.815,22.039,12.68,15.539,103875231.8,12.68,-0.43098187040028724
2023-06-12 00:00:00+00:00,15.539,16.132,14.028,15.433,62741412.9,,0.0
2023-06-19 00:00:00+00:00,15.433,17.741,15.327,16.948,56086809.1,,0.0
2023-06-26 00:00:00+00:00,16.948,20.051,15.539,19.458,97361065.3,,0.0
2023-07-03 00:00:00+00:00,19.458,22.462,18.25,21.317,121167384.9,,0.0
2023-07-10 00:00:00+00:00,21.317,33.01,20.45,27.414,166342212.3,33.01,1.6033123028391167
2023-07-17 00:00:00+00:00,27.414,28.49,23.894,24.742,91493442.4,,0.0
2023-07-24 00:00:00+00:00,24.742,25.717,22.7,24.242,83412515.2,,0.0
2023-07-31 00:00:00+00:00,24.242,24.775,22.2,23.195,66043514.7,22.2,-0.32747652226598
2023-08-07 00:00:00+00:00,23.195,25.265,22.297,24.223,60902702.8,,0.0
2023-08-14 00:00:00+00:00,24.223,25.439,19.581,21.756,74565463.9,25.439,0.1459009009009009
2023-08-21 00:00:00+00:00,21.756,21.995,19.2,20.777,58313866.3,,0.0
2023-08-28 00:00:00+00:00,20.777,22.048,19.006,19.558,60257156.3,22.048,-0.13329926490821187
2023-09-04 00:00:00+00:00,19.558,20.595,17.725,18.218,70324480.7,,0.0
2023-09-11 00:00:00+00:00,18.218,19.527,17.312,18.8,109942455.6,17.312,-0.21480406386066753
2023-09-18 00:00:00+00:00,18.8,20.546,18.566,19.352,68959990.9,,0.0
2023-09-25 00:00:00+00:00,19.352,24.567,18.708,23.869,75832481.7,,0.0
2023-10-02 00:00:00+00:00,23.869,24.835,22.475,23.201,113960232.9,24.835,0.434554066543438
2023-10-09 00:00:00+00:00,23.201,23.356,20.892,21.919,72902531.1,20.892,-0.15876786792832698
2023-10-16 00:00:00+00:00,21.919,30.374,21.876,29.035,147593044.5,,0.0
2023-10-23 00:00:00+00:00,29.035,33.96,28.722,32.828,149510669.8,,0.0
2023-10-30 00:00:00+00:00,32.828,46.9,32.223,41.178,195926162.3,,0.0
2023-11-06 00:00:00+00:00,41.178,64.189,39.65,56.322,186465697.0,,0.0
2023-11-13 00:00:00+00:00,56.322,68.312,51.2,61.111,174397543.9,68.312,2.269768332376029
2023-11-20 00:00:00+00:00,61.111,61.373,51.213,57.602,96404555.4,,0.0
2023-11-27 00:00:00+00:00,57.602,65.679,53.467,63.022,78136225.8,,0.0
2023-12-04 00:00:00+00:00,63.022,78.064,59.104,74.932,105471449.7,,0.0
2023-12-11 00:00:00+00:00,74.932,79.69,62.561,70.919,89962635.6,,0.0
2023-12-18 00:00:00+00:00,70.919,118.7,66.877,112.599,119440738.4,,0.0
2023-12-25 00:00:00+00:00,112.599,127.214,97.35,101.833,93201172.8,127.214,0.8622496779482376
2024-01-01 00:00:00+00:00,101.833,117.142,81.01,89.42,70464158.6,81.01,-0.3631990189758988
2024-01-08 00:00:00+00:00,89.42,107.4,85.056,93.846,79611188.3,,0.0
2024-01-15 00:00:00+00:00,93.846,103.68,87.002,91.078,55429383.6,,0.0
2024-01-22 00:00:00+00:00,91.078,99.459,78.817,95.957,78199604.1,78.817,-0.02707073200839416
2024-01-29 00:00:00+00:00,95.957,106.577,93.013,95.419,73385215.6,,0.0
2024-02-05 00:00:00+00:00,95.419,110.895,93.053,107.542,63381673.5,,0.0
2024-02-12 00:00:00+00:00,107.542,118.881,103.304,112.329,63773202.7,118.881,0.5083167336995826
2024-02-19 00:00:00+00:00,112.329,115.052,98.402,103.608,54182646.5,98.402,-0.17226470167646635
2024-02-26 00:00:00+00:00,103.608,138.033,100.321,130.364,99143135.2,,0.0
2024-03-04 00:00:00+00:00,130.364,153.0,103.46,144.568,88939266.0,,0.0
2024-03-11 00:00:00+00:00,144.568,205.0,135.769,201.944,108800451.7,,0.0
2024-03-18 00:00:00+00:00,201.944,210.296,162.444,183.999,81526114.7,210.296,1.1371110343285706
2024-03-25 00:00:00+00:00,183.999,203.502,180.211,202.725,41955798.5,,0.0
2024-04-01 00:00:00+00:00,202.725,204.975,168.13,179.73,49438398.2,204.975,-0.025302430859360125
2024-04-08 00:00:00+00:00,179.73,184.86,112.29,151.17,82347198.0,112.29,-0.45217709476765455
2024-04-15 00:00:00+00:00,151.17,156.1,126.24,148.77,83110504.8,,0.0
2024-04-22 00:00:00+00:00,148.77,159.99,132.44,137.94,48916226.3,159.99,0.4247929468340903
2024-04-29 00:00:00+00:00,137.94,149.11,117.0,145.68,57900110.9,117.0,-0.26870429401837614
2024-05-06 00:00:00+00:00,145.68,159.33,139.91,143.36,47882057.2,,0.0
2024-05-13 00:00:00+00:00,143.36,175.89,137.78,169.88,46684693.3,137.78,0.1776068376068376
2024-05-20 00:00:00+00:00,169.88,189.25,160.81,163.54,50314175.0,189.25,0.3735665553781391
2024-05-27 00:00:00+00:00,163.54,174.08,161.32,163.24,35630493.9,,0.0
2024-06-03 00:00:00+00:00,163.24,175.76,152.2,162.09,30685646.7,175.76,-0.07128137384412159
2024-06-10 00:00:00+00:00,162.09,163.21,139.42,151.19,38910360.6,,0.0
2024-06-17 00:00:00+00:00,151.19,151.68,127.23,128.62,53990620.8,,0.0
2024-06-24 00:00:00+00:00,128.62,151.27,121.51,146.54,60375349.4,,0.0
2024-07-01 00:00:00+00:00,146.54,154.93,120.44,131.59,74477760.2,154.93,-0.11851388256713691
2024-07-08 00:00:00+00:00,131.59,148.46,127.65,147.58,57962075.1,,0.0
2024-07-15 00:00:00+00:00,147.58,185.35,146.89,184.48,60665352.2,,0.0
2024-07-22 00:00:00+00:00,184.48,188.26,165.29,184.83,69651576.2,,0.0
2024-07-29 00:00:00+00:00,184.83,193.85,131.13,138.27,104806011.3,193.85,0.25121022397211634
2024-08-05 00:00:00+00:00,138.27,163.66,109.5,141.49,169464704.9,109.5,-0.4351302553520763
2024-08-12 00:00:00+00:00,141.49,152.2,135.91,142.32,87148242.9,,0.0
2024-08-19 00:00:00+00:00,142.32,162.29,138.6,158.86,60498278.7,162.29,0.48210045662100454
2024-08-26 00:00:00+00:00,158.86,161.93,127.57,128.34,70763851.4,,0.0
2024-09-02 00:00:00+00:00,128.34,137.55,119.92,130.07,76345357.9,119.92,-0.26107585187010907
2024-09-09 00:00:00+00:00,130.07,139.8,126.82,131.28,54965609.8,,0.0
2024-09-16 00:00:00+00:00,131.28,152.4,127.01,144.59,61983833.4,,0.0
2024-09-23 00:00:00+00:00,144.59,162.01,142.01,158.38,62549710.4,162.01,0.35098398932621744
2024-09-30 00:00:00+00:00,158.38,159.78,132.91,146.4,75354478.7,132.91,-0.1796185420653046
2024-10-07 00:00:00+00:00,146.4,152.36,135.39,147.64,48110645.7,,0.0
2024-10-14 00:00:00+00:00,147.64,167.99,146.72,167.43,53535850.4,,0.0
2024-10-21 00:00:00+00:00,167.43,179.24,158.64,176.53,79142232.9,,0.0
2024-10-28 00:00:00+00:00,176.53,183.45,157.67,162.43,59475852.0,,0.0
2024-11-04 00:00:00+00:00,162.43,215.77,155.02,210.31,90575377.6,155.02,0.16635317131893768
2024-11-11 00:00:00+00:00,210.31,242.46,200.87,237.62,102577027.0,,0.0
2024-11-18 00:00:00+00:00,237.62,264.88,229.62,252.92,77583375.3,264.88,0.7086827506128239
2024-11-25 00:00:00+00:00,252.92,256.96,221.92,237.09,46554018.6,,0.0
2024-12-02 00:00:00+00:00,237.09,247.47,215.0,237.23,69079743.3,,0.0
2024-12-09 00:00:00+00:00,237.23,237.51,201.17,224.24,59148686.4,,0.0
2024-12-16 00:00:00+00:00,224.24,229.04,175.05,180.43,86135087.2,175.05,-0.33913470250679545
2024-12-23 00:00:00+00:00,180.43,201.76,176.34,190.82,31485578.3,,0.0
